,sentence,classification
375,2246728737 1861965050 2976816164 773457308 2968968094 1910766508 3217380708 1184436594 864942730 10565946 2976033787 2546820253 2976033787 1421345390 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2976816164 360202480 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 809080546 864662311 265892994 2246699815 2323767245 864942730 1510328189 2245384272 4018142848 864662311 1535166686,0
376,2246728737 3542456614 2245384272 1173125914 2245384272 603510687 848128881 368370992 2245384272 603510687 2245384272 1173125914 2246728737 3542456614 999334238 3045022511 864942730 2228063684 864942730 2228063684 3217380708 2223687999 3218693969 951226070 3218693969 951226070 3217380708 2994748777 3218693969 951226070 3218693969 951226070 2246699815 2784506312 864662311 1533864325 864942730 1510328189,0
377,2246728737 3545365497 2246699815 1667497117 864942730 1510328189 2976033787 2086410360 2968968094 2117068077 2968968094 2117068077 2976033787 1397494279 2976033787 1421345390 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 994494548 3217380708 3833608434 864942730 10565946 2968968094 1276993226 2968968094 2119439498 2976816164 1012780892 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 778974661 2246728737 1861965050,0
378,2246728737 3537119515 2245273601 2635303940 2246728737 3537119515 847961216 1369588494 2245384272 781912670 2245273601 1674219510 864662311 1542633699 2245384272 4003049590 864674487 2115476908 3217380708 1135286194 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2360741695 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3983062349,0
379,2246728737 1858577693 2976033787 2640800466 3189457552 2667063169 2976033787 1286704427 864674487 920763749 2976033787 1782525992 2968968094 2117068077 2968968094 2119439498 2976816164 1012780892 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 773457308 2246728737 1861965050 2976033787 1636327326 2968968094 2117068077 2968968094 2119439498 2976816164 3177290410 864662311 265892994 2976033787 1397494279 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 2446961558 3217380708 970433791 3218693969 3145023872 3189457552 4194776273 3217380708 2759434019 864942730 10565946 3218693969 951226070 3218693969 951226070 2976033787 675765711 864662311 266675433 2976033787 675765711 864662311 266675433 2976033787 675765711 864662311 266675433,0
380,2246728737 3975275337 864674487 2076190208 3217380708 3162837314 3218693969 951226070 3218693969 951226070 3217380708 4121755354 2245384272 74537039 2245273601 4274980665 847957139 2599973650 2246699815 4222851645 864942730 1510328189 847961216 1693331843 2976033787 2584514126 2976033787 675765711 864662311 266675433 2976033787 3109000344 3189457552 2667063169 2976033787 1916236386 2245384272 3153477100 864662311 1535166686 2092489639 934550081 3218693969 540046244 2041434490 1100037548 3217380708 3176806076 3217380708 2576005379 2041434490 1100037548 3218693969 725322217 2041434490 1100037548 3217380708 553412256 848128881 1914416804 2246728737 3818546315 2246728737 3818546315 3218693969 951226070 3218693969 951226070,0
381,847957139 2591432844 2246699815 1070821685 864942730 1510328189 3217380708 690255344 2041434490 1100037548 3218693969 540046244 2092489639 744340421 2041434490 2435680164 2976033787 3109000344 3189457552 2667063169 2976033787 1916236386 2245384272 3153477100 864662311 1535166686 2976033787 675765711 864662311 266675433 2976033787 675765711 864662311 266675433,0
382,2246728737 3823506351 847336149 3725338750 2246699815 2464834696 847961216 717512901 2245384272 787069595 2245384272 4120224926 1026928756 205323193 2245384272 864365306 3217380708 2697110228 3218693969 54936104 3351556771 1792562719 3217380708 1123478188 847336149 202055245 2246699815 2448572767 847957139 2591432844 847957139 2591432844 2041434490 1101907775 847961216 808895166 2245900962 4239174581 847433064 2551483158,1
383,864662311 1533864325 2246699815 2157360080 864942730 1510328189 2246703798 737505311 2246703798 737505311 2246699815 2157360080 864662311 1533864325 864942730 1510328189 864662311 1533864325 2246699815 2157360080 864942730 1510328189 2246703798 737505311 2246703798 737505311 2246699815 2157360080 864662311 1533864325 864942730 1510328189 2968968094 2142032900 2968968094 2142032900 2968968094 2803848648 2092489639 1634606847 2968968094 2803848648 2968968094 2142032900 2245384272 2089117413 3217380708 4121755354 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 4008337421 2245384272 1510461303 2245384272 787069595 847961216 1868602760 3217380708 3462308225 3351556771 1791271074 3217380708 2487927669 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3182824521 2041434490 1101907775 3218693969 994485099,1
384,864662311 1535166686 2245384272 2849741637 3217380708 3777243454 2041434490 1100037548 3218693969 3777168895 3217380708 29402651 2968968094 3625967751 2041434490 55489393 3217380708 658782932 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1857396528 882399112 3337745083 3217380708 3982076256 3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3796841743 2092489639 3044392905,1
385,2246728737 3537123720 2245277810 2032571407 1016841875 170894115 1016841875 170894115 1016841875 170894115,1
386,2245277810 69470421 2245384272 2910196842 1016841875 198706261 882399112 485463469 882399112 485463469 882399112 485463469,1
387,2246728737 3537119515 2245273601 2423543607 2246728737 3537119515 2245384272 4022716898 864662311 1535166686,1
388,2246728737 3542456614 2245384272 1505769767 2245277810 1914229733 2246728737 3537123720 2246728737 3537123720 2246728737 3537123720,1
389,847957139 1083852209 3217380708 1445852595 2041434490 1100037548 3218693969 725322217 2041434490 1100037548 3217380708 553412256 2092489639 934550081 3218693969 540046244 2041434490 1100037548 3217380708 3176806076 2976033787 3109000344 3189457552 2667063169 2976033787 1916236386 2245384272 3153477100 864662311 1535166686 2976033787 675765711 864662311 266675433 2976033787 675765711 864662311 266675433,1
390,3217380708 3796841743 3217380708 3980805843 3217380708 1871221615 2092489639 1849554589 2968968094 2513428378 3217380708 30707086 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 4164236649 2041434490 3460898310 3189457552 3376021752 3217380708 2438709758 2041434490 1101907775 2245277810 1368841224 2245384272 4022712435 864662311 1535166686 2245384272 4022712435 864662311 1535166686 2246728737 3537123720 2246728737 3657471097 864942730 10565946 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 951226070 1016841875 3452535345,0
392,3217380708 3796841743 3217380708 3980805843 3217380708 1871221615 2092489639 1849554589 2968968094 2513428378 3217380708 30707086 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 4164236649 2041434490 3460898310 3189457552 3376021752 3217380708 2438709758 2041434490 1101907775 2245277810 1979131117 864662311 1542631284 2246728737 3537123720 2246728737 3537123720 2246728737 3657471097 864942730 10565946 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 951226070 1016841875 3452535345,0
393,1026654305 744747118 2246699815 2410129027 847961216 1693331843 2976033787 623728226 2968968094 2117068077 2968968094 2142032900 2968968094 2142032900 2968968094 2142032900 2968968094 2117068077 2092489639 435232729 2968968094 2803848648 2968968094 2117068077 2976033787 3482873808 2968968094 2117068077 2968968094 2803848648 3217380708 2555187292 2132511834 2297887526 3218693969 584893129 2041434490 3118255683 3218693969 3777168895,1
394,2246728737 1858577693 2976033787 2673417767 3218693969 2447748155 3218693969 98466654 3218693969 69887201 3217380708 3124594408 3217380708 606428793 864942730 10565946 2132511834 2296493092 3217380708 2851990823 3217380708 3025587565 3217380708 3980805843 3217380708 3025629386 3217380708 3120642300 3217380708 369315086 3217380708 3980805843 3217380708 3980805843 3217380708 1630260676 864942730 10565946 3217380708 871877728 2246703798 2851970270 847961216 4035174834 2092489639 2282936068 2968968094 2803848648 2968968094 2803848648 2092489639 2021812431 2968968094 2803848648 2968968094 2803848648 2246728737 3657471097 3217380708 153234704 864942730 10565946 2976816164 3124498018 3189457552 2950679810 3189457552 2951477245 3218693969 3143742014 3218693969 2447748155 2976033787 1250928372 2976033787 2847919965 2976033787 954800030 2976033787 2847919965 2976033787 675765711 2976033787 2847919965 2976033787 675765711 864662311 266675433 2246728737 1858577693 864662311 266675433 2246728737 1858577693 864674487 1979311206 2246699815 2664995851 864942730 1510328189 2246728737 3545365497 2246728737 1858577693 864674487 1978844073 2246728737 3975275337 2246728737 1861965050 2246728737 422715066 864662311 26234434 864662311 26234434 2246728737 422715066,0
395,864662311 1533864325 2246699815 2784506312 864942730 1510328189 3217380708 2309124039 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 3026394695 864662311 26234434,0
396,2246728737 3657471097 2092489639 469168129 2976033787 2455017113 2968968094 517457164 2976033787 1486598263 2968968094 517457164 2976033787 2455017113 2976033787 2459836637 3189457552 2667063169 2976033787 2459836637 864674487 1979311206 2246699815 4036774035 864942730 1510328189 2245273601 762870563 2245384272 4022716898 864662311 1535166686 3217380708 3579962709 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 98513984 3218693969 951226070,0
397,2246728737 3545365497 2246699815 3335427733 864942730 1510328189 1026928756 1021342803 2976033787 2319429949 2968968094 1824088295 3217380708 3327625720 3218693969 994494548 3217380708 3833608434 864942730 10565946 2968968094 1276993226 2968968094 2119439498 2976816164 1012780892 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 773457308 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 2669891477 2968968094 2119439498 2968968094 1276993226 3217380708 926215114 864942730 10565946 3189457552 2950679810 2976033787 2250750806,0
398,2246728737 1861965050 2976816164 2310852016 864662311 265892994 2968968094 2119439498 2968968094 2117068077 2976033787 1397494279 2976033787 1421345390 2968968094 2117068077 2968968094 2117068077 2976033787 2975316496 2968968094 1824088295 3217380708 3384631972 2132511834 694069322 2041434490 458195553 3218693969 3777168895 3217380708 1842898132 2968968094 1910766508 2976816164 778974661 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2119439498 2976816164 773457308 2246728737 1861965050,0
399,864662311 1533864325 2246699815 2784506312 864942730 1510328189 3217380708 2309108126 3218693969 994494548 3217380708 1130820746 3218693969 951239203 3218693969 951239203 3217380708 16198379 864942730 10565946 847336149 2822271345 847961216 2587807475 3217380708 3918336191 3218693969 951226070 3218693969 951226070 3217380708 2223687999 3218693969 951226070 3218693969 951226070 999334238 288315894 864942730 2228063684 864942730 2228063684 847961216 1229325558 3217380708 3594646603 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 3776905034 2041434490 1100037548,0
400,2246728737 3537119515 2245273601 806369437 2246728737 3537119515 2092489639 443741425 2968968094 2803848648 2968968094 2803848648 2092489639 963029399 2968968094 2803848648 2968968094 2803848648 3217380708 2473389857 3218693969 951226070 3218693969 951226070 3217380708 3162837314 864674487 2115476908 2245384272 3129492592 2976033787 1816178031 2968968094 1785683843 3189457552 3195927545 2976816164 1626105231 2245384272 1926213669 2092489639 2530048747 3218693969 540046244 2041434490 3118255683 3218693969 725322217 2041434490 2434373675 3189457552 2651067438 3217380708 2238101436 3218693969 951226070 3218693969 951226070 3217380708 2246340824 1016841875 3452535345 3218693969 994485099 3217380708 2424973678 1016841875 3452535345 3218693969 951226070 3218693969 951226070,0
401,2246728737 1861965050 2976816164 981979312 2968968094 2119439498 2968968094 2117068077 2976033787 1397494279 2976033787 1421345390 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 994494548 3217380708 1081775047 864942730 10565946 3218693969 951239203 3218693969 2604585747 2976816164 360202480 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 1276993226 3217380708 926215114 864942730 10565946 3189457552 2950679810,0
402,2246728737 1861965050 2976816164 778974661 2968968094 2119439498 2968968094 2117068077 2976033787 1397494279 2976033787 1421345390 2968968094 2117068077 2968968094 1276993226 3217380708 3327625720 3218693969 994494548 3217380708 3833608434 864942730 10565946 2968968094 1276993226 2968968094 2119439498 2976816164 1012780892 2246728737 1861965050 2976033787 1397494279 2968968094 2117068077 2968968094 2117068077 2976033787 1226975992 864662311 266675433,0
403,2246728737 3818546315 848128881 1145656637 2246728737 3818546315 2976033787 3693875873 2976033787 1397494279 2968968094 517457164 2976033787 1636327326 3217380708 3337860654 3217380708 3025587565 864662311 26234434 3217380708 3980805843 3217380708 3026394695 864662311 26234434 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2238101436 2976816164 4060296991 2246728737 1861965050 864662311 265892994 3217380708 153234704 864942730 10565946 2976816164 3785494110 864662311 265892994 3217380708 153234704 864942730 10565946 3217380708 871878897 2246699815 3976484665 847957139 2591432844 864662311 1533864325 3217380708 1250165012 864942730 10565946,0
