,sentence,classification,set
641,2245273601 4252058327 847957139 2599973650 2246699815 4036774035 864674487 2222715027 2245384272 4008337421 2245384272 4008337421 864674487 2215059400 2245384272 4157438804 2092489639 3345225135 3217380708 215642972 3217380708 3176806076 2041434490 1100037548 3218693969 540046244 3217380708 1121298566 864942730 10565946 2041434490 1101907775 3217380708 352832185 2132511834 2296565457 847957139 1083852209 864942730 1510328189 2245273601 3004333805 2246728737 3537119515 2246728737 3537119515,1.0,train
642,2245273601 4252058327 847957139 2599973650 2246699815 4036774035 864674487 2222715027 2245384272 4003049590 2245273601 3927890045 864674487 2814583100 2245384272 4157438804 2092489639 3345225135 3217380708 215642972 3217380708 3176806076 2041434490 1100037548 3218693969 540046244 3217380708 1121298566 864942730 10565946 2041434490 1101907775 3217380708 352832185 2132511834 2296565457 847957139 1083852209 2245384272 4022716898 864662311 1535166686 864942730 1510328189 2245273601 3004333805 2246728737 3537119515 2246728737 3537119515,1.0,train
643,3218693969 540046244 2041434490 1100037548 3217380708 3176806076 3217380708 215642972 2092489639 3345225135 2245384272 2257970297 2245384272 1583799011 2245273601 3098934668 2245384272 4022716898 864662311 1535166686 2245384272 4022716898 864662311 1535166686 2132511834 2296565457 3217380708 352832185 2041434490 1101907775 3217380708 1121298566 864942730 10565946 847957139 1083852209,1.0,train
644,864662311 265892994 2976816164 2200643434 3217380708 2238101436 3217380708 368531313 3189457552 4195680018 3217380708 369315086 3217380708 3124581743 2246728737 422715066 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1636327326 2968968094 2811394787 2092489639 2021812431 2968968094 2803848648 2968968094 2119439498 2246728737 3657471097 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,train
645,864662311 265892994 2976816164 2200643434 3217380708 2238101436 3217380708 368531313 3189457552 4195680018 3217380708 369315086 3217380708 3124581743 2246728737 422715066 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2976033787 1636327326 2968968094 460073430 2132511834 1289643292 2968968094 416356657 2968968094 2119439498 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070,1.0,train
646,3218693969 951226070 3217380708 368531313 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 98513984 2976816164 2200643434 2976033787 1636327326 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3124581743 3217380708 369315086 3189457552 4195680018 2246728737 422715066 2968968094 460073430 2132511834 1289643292 2968968094 416356657 2968968094 2119439498 864662311 265892994,1.0,train
647,3218693969 951226070 3217380708 368531313 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 98513984 2976816164 2200643434 2976033787 1636327326 3217380708 3334525955 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3124581743 3217380708 369315086 3189457552 4195680018 2246728737 422715066 2968968094 2811394787 2092489639 2021812431 2968968094 2803848648 2968968094 2119439498 2246728737 3657471097 864662311 265892994,1.0,train
648,3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3217380708 3334525955 3218693969 994485099 3217380708 2246340824 3218693969 951226070 3218693969 951226070 1016841875 3452535345 2976033787 1721149895 2976033787 1721149895 3217380708 3334525955 3218693969 951226070 2968968094 2811394787 2092489639 2021812431 2968968094 2803848648 2968968094 2117068077 2246728737 3657471097,1.0,train
649,3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 368531313 3189457552 4195680018 3217380708 368531313 3217380708 3334525955 3218693969 994485099 3217380708 2246340824 3218693969 951226070 3218693969 951226070 1016841875 3452535345 2976033787 1721149895 2976033787 1721149895 3217380708 3334525955 3218693969 951226070 2968968094 460073430 2132511834 1289643292 2968968094 416356657 2968968094 2117068077,1.0,train
650,2976033787 1636327326 2976816164 2200643434 3217380708 2238101436 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 368531313 3189457552 4195680018 3217380708 369315086 3217380708 3124581743 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3334525955 2246728737 422715066 2968968094 2119439498 2968968094 2803848648 2092489639 2021812431 2968968094 2811394787 2246728737 3657471097 864662311 265892994,1.0,train
651,3737048253 2246728737 3975275337 864674487 913917326 847336149 2451306927 2246699815 1757809293 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 4037090848 864942795 1510323402 864942730 1510328189 2245384272 2835079913 864674487 2222715027 2246699815 2664995851 2246728737 3545365497 864942730 1510328189 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775,1.0,train
652,2246728737 3975275337 864674487 2222621677 2245384272 2835079913 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 2976033787 2285529321 847961216 1693331843 2246699815 413381818 864942730 1510328189 2246699815 1757809293 847336149 2477914203 864662311 2328129879 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189,0.0,train
653,847957139 1083852209 3217380708 1311675632 3351556771 1792562719 3218693969 54936104 3217380708 3772302167 2041434490 1101907775 2246699815 1757809293 847336149 2477914203 864662311 2328129879 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 2723495964 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 2246703798 977565923 2246997334 3696402029,0.0,train
654,2246728737 3975275337 864674487 913917326 847336149 2451306927 2246699815 1757809293 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 3371273768 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 2246728737 422715066 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775,0.0,train
655,847957139 1083852209 3217380708 1311675632 3351556771 1792562719 3218693969 54936104 3217380708 3772302167 2041434490 1101907775 2246699815 1757809293 847336149 2451306927 864674487 921629099 2245384272 3995043796 2246699815 4278941385 864662311 1533864325 864942730 1510328189 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 3217380708 2723495964 3217380708 4194974166 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 2246703798 977565923 2246997334 3696402029,0.0,train
656,3737048253 2246728737 3975275337 864674487 2222621677 2245384272 2835079913 3217380708 2739805032 3217380708 4194974166 2092489639 932734850 2976033787 2761319679 3351556771 1073159142 2968968094 4008506203 2976033787 2285529321 847961216 1693331843 2246699815 413381818 864942730 1510328189 2246699815 1757809293 847336149 2451306927 864674487 913917326 2246728737 3975275337 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775 3217380708 3925172229 864942730 10565946 2246699815 4037090848 864942795 1510323402 864942730 1510328189,0.0,train
657,2246728737 3975275337 864674487 913917326 847336149 2451306927 2246699815 1757809293 2246699815 413381818 864942730 1510328189 847961216 1693331843 2976033787 2285529321 2976033787 2761319679 3351556771 1073159142 2968968094 3991020861 3218693969 2070976245 3217380708 4198375493 2092489639 932734850 3217380708 3925172229 864942730 10565946 2246699815 2784506312 864662311 1533864325 864942730 1510328189 3217380708 3772302167 3218693969 54936104 3351556771 1792562719 3217380708 1311675632 847957139 1083852209 2041434490 1101907775,0.0,train
658,864662311 1535166686 2245384272 4022712435 2245277810 1448829206 2246728737 3537123720 864662311 1542631284 3217380708 2438709758 3189457552 3376021752 2041434490 3460898310 3217380708 4164236649 3217380708 36538691 2041434490 1100037548 3218693969 540046244 2092489639 3042542132 3217380708 30707086 2968968094 2513428378 2092489639 1849554589 2246728737 3657471097 3217380708 1871221615 3217380708 3980805843 3217380708 3796841743 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2424973678 1016841875 3452535345 864942730 10565946 2041434490 1101907775,0.0,train
659,864662311 1542631284 2245277810 1979131117 2246728737 3537123720 2246728737 3537123720 3217380708 2438709758 3189457552 3376021752 2041434490 3460898310 3217380708 4164236649 3217380708 36538691 2041434490 1100037548 3218693969 540046244 2092489639 3042542132 3217380708 30707086 2968968094 2513428378 2092489639 1849554589 2246728737 3657471097 3217380708 1871221615 3217380708 3980805843 3217380708 3796841743 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2424973678 1016841875 3452535345 864942730 10565946 2041434490 1101907775,0.0,train
660,2246728737 3657471097 2092489639 1849554589 3217380708 1871221615 864942730 10565946 3217380708 3980805843 3217380708 3796841743 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 2424973678 1016841875 3452535345 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 30707086 2968968094 2513428378 3217380708 4164236649 2041434490 3460898310 3189457552 3376021752 3217380708 3877107898 2041434490 1101907775 2245273601 548743766 2246728737 3537119515 2246728737 3537119515,1.0,train
661,3217380708 3796841743 3217380708 3980805843 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 951226070 1016841875 3452535345 3217380708 1871221615 2092489639 1849554589 2968968094 2513428378 3217380708 30707086 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 4164236649 2041434490 1101907775 3217380708 2438709758 3189457552 3376021752 2041434490 3460898310 2245277810 1448829206 2245384272 4022712435 864662311 1535166686 2246728737 3537123720 864662311 1542631284 2246728737 3657471097 864942730 10565946,0.0,train
662,2246728737 3537119515 2245273601 548743766 2246728737 3537119515 3217380708 3877107898 3189457552 3376021752 2041434490 3460898310 3217380708 4164236649 2041434490 1101907775 3217380708 36538691 2041434490 1100037548 3218693969 540046244 2092489639 3042542132 3217380708 30707086 2968968094 2513428378 2092489639 1849554589 2246728737 3657471097 3217380708 1871221615 864942730 10565946 3217380708 3980805843 3217380708 2424973678 1016841875 3452535345 3218693969 951226070 3218693969 98513984 3218693969 951226070 3217380708 3796841743,1.0,train
663,3217380708 3796841743 3217380708 3980805843 3217380708 1871221615 2092489639 1849554589 2968968094 2513428378 3217380708 30707086 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 4164236649 2041434490 3460898310 3189457552 3376021752 3217380708 2438709758 2041434490 1101907775 2245277810 1368841224 2245384272 4022712435 864662311 1535166686 2245384272 4022712435 864662311 1535166686 2246728737 3537123720 2246728737 3657471097 864942730 10565946 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 951226070 1016841875 3452535345,0.0,train
664,3217380708 3796841743 3217380708 3980805843 3217380708 1871221615 2092489639 1849554589 2968968094 2513428378 3217380708 30707086 2092489639 3042542132 3218693969 540046244 2041434490 1100037548 3217380708 36538691 3217380708 4164236649 2041434490 3460898310 3189457552 3376021752 3217380708 2438709758 2041434490 1101907775 2245277810 1979131117 864662311 1542631284 2246728737 3537123720 2246728737 3537123720 2246728737 3657471097 864942730 10565946 3217380708 2424973678 3218693969 951226070 3218693969 98513984 3218693969 951226070 1016841875 3452535345,0.0,train
665,2246728737 422715066 3217380708 829754261 2041434490 1100037548 3218693969 3777168895 3217380708 29402651 2968968094 3625967751 2041434490 55489393 3217380708 658782932 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1857396528 882399112 3337745083 3217380708 3982076256 3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3796841743 2092489639 3044392905,1.0,train
666,864662311 1535166686 2245384272 2849741637 3217380708 3777243454 2041434490 1100037548 3218693969 3777168895 3217380708 29402651 2968968094 3625967751 2041434490 55489393 3217380708 658782932 3217380708 3982076256 3218693969 951226070 3218693969 98513984 3218693969 98513984 3218693969 951226070 3217380708 1857396528 882399112 3337745083 3217380708 3982076256 3218693969 994485099 3217380708 2246340824 1016841875 3452535345 3218693969 951226070 3218693969 951226070 3217380708 3796841743 2092489639 3044392905,1.0,train
